Name,Comp,RAh,RAm,RAs,DE-,DEd,DEm,DEs,Type,MaxSep,RAdeg,DEdeg,rpos,Author,Date,BibCode,Author2,Date2,BibCode2,RApdeg,DEpdeg,RAcdeg,DEcdeg,zsource,zdef,r_zsource,zmilli,f_zmilli,r_zmilli,zqsocdr3,f_zqsocdr3,zSHSRC,f_zSHSRC,r_zSHSRC,inFPR,GLens,CompId,nObsComp,RACodeg,e_RACodeg,DECodeg,e_DECodeg,GmagComp,e_GmagComp,f_GLens,f_CompId,inDR3,GaiaDR3,RAGdeg,e_RAGdeg,DEGdeg,e_DEGdeg,plx,e_plx,Rplx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,E(BP/RP),BP-RP,Gmagc,e_Gmagc,inAllWISE,AllWISE,W1mag,W2mag,W3mag,W4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag
SDSSJ162026.14+120342.0,G,16,20,26.2400,+,12,03,40.600,Double,2.806000,245.10933333000,12.06127778000,Publication,Kayo,2010,2010AJ....139.1614K,,---,,245.10933333000,12.06127778000,245.10921256775,12.06142147865,---,0.3980,2010AJ....139.1614K,1.158,gG,DR16Q,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J162026.21+120341.1,14.384,13.718,11.519,8.453,0.156,0.035,0.240,---
SDSSJ162026.14+120342.0,B,16,20,26.2827,+,12,03,40.188,Double,2.806000,245.10951127520,12.06116345230,Gaia_DR3,Kayo,2010,2010AJ....139.1614K,,---,,245.10892900000,12.06167580000,245.10921256775,12.06142147865,1.1580,---,2010AJ....139.1614K,1.158,gG,DR16Q,---,--,---,,,1,DR3Gaia162026.283+120340.19,2,39,4.27796800441,69.90559,0.21050707012,48.62683,20.2388,0.15418,0,0,1,4460056527371093120,245.10951076107,0.5534,12.06116286354,0.5128,1.7489,0.7585,2.3059,0.731,-0.544,0.714,-0.489,0.755,20.361670,0.009041,20.176832,0.142714,18.733566,0.042289,2.745,1.443266,20.361278,0.009038,0,,---,---,---,---,---,---,---,---
J1623+7533,A,16,23,16.9186,+,75,33,18.258,Double,1.785000,245.82049436390,75.55507159550,Gaia_DR3,Lemon,2019,2019MNRAS.483.4242L,,---,,245.82049000000,75.55507000000,245.82076658510,75.55483322390,2.6400,---,2019MNRAS.483.4242L,2.640,pG,LEMON2,---,--,---,,,1,DR3Gaia162316.918+753318.26,2,34,4.29037706954,83.88479,1.31868478808,51.38668,20.0942,0.15176,0,0,1,1703314592858616960,245.82049333282,0.4293,75.55507166020,0.3686,0.3663,0.3999,0.9161,0.696,-0.183,0.641,-0.671,0.490,20.090982,0.008442,---,---,---,---,---,---,20.090982,0.008442,1,J162316.94+753317.4,15.160,14.582,11.420,8.993,0.028,0.036,0.096,0.260
J1623+7533,B,16,23,17.0493,+,75,33,16.541,Double,1.785000,245.82103880630,75.55459485230,Gaia_DR3,Lemon,2019,2019MNRAS.483.4242L,,---,,245.82049000000,75.55507000000,245.82076658510,75.55483322390,2.6400,---,2019MNRAS.483.4242L,2.640,pG,LEMON2,2.653331,16,---,,,1,DR3Gaia162316.918+753318.26,1,40,4.29038642875,60.24843,1.31867652070,72.13335,19.6098,0.14204,0,0,1,1703314592857673088,245.82103924816,0.2609,75.55459493901,0.2442,0.1535,0.2577,0.5958,0.273,-0.035,0.344,0.271,0.319,19.516993,0.007033,19.503853,0.060897,18.745943,0.058976,1.590,0.757910,19.520759,0.007054,0,,---,---,---,---,---,---,---,---
J1627-0224,A,16,27,50.2565,-,02,24,13.077,Double,3.775000,246.95940200740,-2.40363261380,Gaia_DR3,Lemon,2019,2019MNRAS.483.4242L,,---,,246.95940000000,-2.40363000000,246.95962712390,-2.40315892820,1.9100,---,2019MNRAS.483.4242L,1.910,pG,LEMON2,---,--,2.67708000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia162750.257-022413.08,2,44,4.31025466367,76.08075,-0.04195134120,45.02077,20.0795,0.12581,0,0,1,4358554188033274496,246.95940211808,0.5045,-2.40363258188,0.2884,-0.3414,0.5426,-0.6292,0.587,0.561,0.839,-0.173,0.574,20.090286,0.005620,20.276093,0.105052,19.099210,0.042631,1.660,1.176882,20.092583,0.005629,0,,---,---,---,---,---,---,---,---
J1627-0224,B,16,27,50.3645,-,02,24,09.667,Double,3.775000,246.95985224040,-2.40268524260,Gaia_DR3,Lemon,2019,2019MNRAS.483.4242L,,---,,246.95940000000,-2.40363000000,246.95962712390,-2.40315892820,1.9100,---,2019MNRAS.483.4242L,1.910,pG,LEMON2,---,--,2.67708000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia162750.257-022413.08,1,48,4.31026258392,45.84658,-0.04193481955,35.06027,19.3024,0.13925,0,0,1,4358554188033274624,246.95985217408,0.2287,-2.40268523152,0.1394,-0.0447,0.2798,-0.1596,0.868,0.790,0.317,0.361,0.236,19.252730,0.004406,19.561737,0.032505,18.770554,0.033920,1.202,0.791184,19.252730,0.004406,0,,---,---,---,---,---,---,---,---
PMNJ1632-0033,A,16,32,57.6800,-,00,33,21.050,Double,1.469000,248.24033333000,-0.55584722000,Publication,Winn,2002,2002AJ....123...10W,,---,,248.24033333000,-0.55584722000,248.24050578500,-0.55595619500,3.4240,1.1650,2002AJ....123...10W,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
PMNJ1632-0033,G,16,32,57.7574,-,00,33,21.777,Double,1.469000,248.24065574000,-0.55604911000,Publication,Winn,2002,2002AJ....123...10W,,---,,248.24065574000,-0.55604911000,248.24050578500,-0.55595619500,---,---,,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
PMNJ1632-0033,B,16,32,57.7628,-,00,33,21.835,Double,1.469000,248.24067824000,-0.55606517000,Publication,Winn,2002,2002AJ....123...10W,,---,,248.24067824000,-0.55606517000,248.24050578500,-0.55595619500,3.4240,---,2002AJ....123...10W,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
FBQ1633+3134,C,16,33,48.8372,+,31,34,09.730,Double,2.981000,248.45348846000,31.56936948000,Publication,Morgan,2001,2001AJ....121..611M,,---,,248.45348846000,31.56936948000,248.45393496790,31.56975464357,1.5160,---,2001AJ....121..611M / 2010A&A...518A..10V,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
FBQ1633+3134,A,16,33,48.9775,+,31,34,12.012,Double,2.981000,248.45407302320,31.57000337270,Gaia_DR3,Morgan,2001,2001AJ....121..611M,,---,,248.45412500000,31.56997220000,248.45393496790,31.56975464357,1.5160,0.6840,2001AJ....121..611M / 2010A&A...518A..10V,---,,,1.518785,0,---,,,1,DR3Gaia163348.978+313412.01,1,51,4.33634159997,51.42972,0.55100049781,47.15339,17.4994,0.11858,0,0,1,1324266274238816256,248.45407308560,0.0534,31.57000342020,0.0655,0.0265,0.0796,0.3327,0.303,0.137,0.071,0.270,0.088,17.432306,0.003688,17.432050,0.010714,16.795145,0.009559,1.482,0.636906,17.432306,0.003688,1,J163348.98+313411.8,13.700,12.206,9.134,7.003,0.141,0.022,0.031,0.093
FBQ1633+3134,B,16,33,49.0184,+,31,34,11.608,Double,2.981000,248.45424342050,31.56989107800,Gaia_DR3,Morgan,2001,2001AJ....121..611M,,---,,248.45429580000,31.56986000000,248.45393496790,31.56975464357,1.5160,---,2001AJ....121..611M / 2010A&A...518A..10V,---,,,---,--,---,,,1,DR3Gaia163348.978+313412.01,2,48,4.33634448029,58.84291,0.55099863773,66.08800,19.0986,0.14548,0,0,1,1324266274240202240,248.45424348917,0.2922,31.56989117914,0.5570,-0.2467,0.3424,-0.7205,0.319,-0.071,0.356,-0.311,0.568,19.132479,0.005765,---,---,---,---,---,---,19.132479,0.005765,0,,---,---,---,---,---,---,---,---
J1640+1045,A,16,40,18.1182,+,10,45,06.296,Double,2.208000,250.07549250420,10.75174879550,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,250.07538500000,10.75165000000,250.07574685665,10.75157105945,1.7000,---,2018MNRAS.479.5060L,1.700,pmG,LEMON,---,--,---,,,1,DR3Gaia164018.240+104505.02,1,63,4.36464072502,64.18861,0.18765338014,47.23758,19.8606,0.13256,0,0,1,4447068718068067456,250.07549252772,0.3283,10.75174881694,0.2352,-0.2614,0.4781,-0.5467,0.432,-0.376,0.438,-0.214,0.308,19.873953,0.005141,19.903671,0.091614,19.204294,0.067702,1.486,0.699377,19.877598,0.005153,0,,---,---,---,---,---,---,---,---
J1640+1045,G,16,40,18.1900,+,10,45,05.500,Double,2.208000,250.07579166670,10.75152777780,Gaia_FPR,Lemon,2018,2018MNRAS.479.5060L,,---,,250.07579166670,10.75152777780,250.07574685665,10.75157105945,---,---,2018MNRAS.479.5060L,1.700,pmG,LEMON,---,--,---,,,1,DR3Gaia164018.240+104505.02,3,5,4.36464780198,56.12523,0.18764860516,27.41069,20.5625,0.28705,0,0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J164018.18+104505.3,14.318,13.552,11.004,8.479,0.028,0.034,0.122,---
J1640+1045,B,16,40,18.2403,+,10,45,05.016,Double,2.208000,250.07600120910,10.75139332340,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,250.07589710000,10.75200560000,250.07574685665,10.75157105945,1.7000,---,2018MNRAS.479.5060L,1.700,pmG,LEMON,---,--,---,,,1,DR3Gaia164018.240+104505.02,2,63,4.36464965275,50.91380,0.18764718403,45.15417,18.1922,0.11515,0,0,1,4447068718065707520,250.07600119156,0.1068,10.75139330034,0.0760,-0.0664,0.1569,-0.4234,0.674,-0.510,0.143,-0.441,0.098,18.142530,0.004700,18.235487,0.023563,17.370580,0.014754,1.523,0.864906,18.142530,0.004700,0,,---,---,---,---,---,---,---,---
SDSSJ1640+1932,D,16,40,45.5506,+,19,32,55.573,Quad,5.073000,250.18979402550,19.54877016830,Gaia_FPR,Wang,2017,2017MNRAS.468.3757W,,---,,250.18983333333,19.54875000000,250.19020961905,19.54904082935,0.7780,---,2017MNRAS.468.3757W,0.778,gG,DR16Q,---,--,---,,,1,DR3Gaia164045.669+193257.17,3,11,4.36663563007,50.55050,0.34119024602,65.01107,20.6562,0.15625,0,0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
SDSSJ1640+1932,C,16,40,45.5907,+,19,32,55.115,Quad,5.073000,250.18996111740,19.54864314910,Gaia_FPR,Wang,2017,2017MNRAS.468.3757W,,---,,250.19000000000,19.54863888889,250.19020961905,19.54904082935,0.7780,---,2017MNRAS.468.3757W,0.778,gG,DR16Q,---,--,---,,,1,DR3Gaia164045.669+193257.17,2,12,4.36663883440,91.46484,0.34118807208,24.24054,20.6471,0.19026,0,0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
SDSSJ1640+1932,G,16,40,45.6692,+,19,32,57.160,Quad,5.073000,250.19028821930,19.54921109210,Gaia_DR3,Wang,2017,2017MNRAS.468.3757W,,---,,250.19029000000,19.54921000000,250.19020961905,19.54904082935,---,0.1950,2017MNRAS.468.3757W,0.778,gG,DR16Q,---,--,---,,,1,DR3Gaia164045.669+193257.17,1,37,4.36664418178,65.70590,0.34119805736,55.18085,19.5300,0.11758,0,0,1,4563464397668993536,250.19028765218,5.0250,19.54921299327,3.5199,---,---,---,---,---,---,---,---,20.676262,0.021599,18.786070,0.040551,16.911829,0.012821,17.625,1.874241,20.676262,0.021599,1,J164045.65+193256.1,13.027,12.642,10.940,8.294,0.040,0.039,0.172,0.479
SDSSJ1640+1932,A,16,40,45.7100,+,19,32,59.900,Quad,5.073000,250.19045833330,19.54997222220,Publication,Wang,2017,2017MNRAS.468.3757W,,---,,250.19045833333,19.54997222222,250.19020961905,19.54904082935,0.7780,0.1950,2017MNRAS.468.3757W,0.778,gG,DR16Q,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J164045.65+193300.5,14.649,14.461,12.163,8.431,0.130,0.155,---,---
SDSSJ1640+1932,B,16,40,45.7500,+,19,32,55.600,Quad,5.073000,250.19062500000,19.54877777780,Publication,Wang,2017,2017MNRAS.468.3757W,,---,,250.19062500000,19.54877777778,250.19020961905,19.54904082935,0.7780,---,2017MNRAS.468.3757W,0.778,gG,DR16Q,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
SDSS1650+4251,A,16,50,43.4457,+,42,51,49.376,Double,1.181000,252.68102380420,42.86371546640,Gaia_DR3,Morgan,2003,2003AJ....126.2145M,,---,,252.68100000000,42.86250000000,252.68106495900,42.86355422065,1.5470,0.5770,2003AJ....126.2145M,---,,,1.549932,0,---,,,1,DR3Gaia165043.446+425149.38,1,38,4.41011574077,56.15790,0.74811295498,38.91581,17.7829,0.14073,0,0,1,1356637374030072832,252.68102360652,0.0851,42.86371538613,0.0927,0.1861,0.0951,1.9580,0.803,0.634,0.119,0.492,0.109,17.670252,0.004464,17.766966,0.022107,17.145075,0.017443,1.346,0.621891,17.670252,0.004464,1,J165043.44+425148.9,14.231,13.082,10.238,7.897,0.136,0.025,0.056,0.153
SDSS1650+4251,B,16,50,43.4655,+,42,51,48.215,Double,1.181000,252.68110611380,42.86339297490,Gaia_DR3,Morgan,2003,2003AJ....126.2145M,,---,,252.68100000000,42.86250000000,252.68106495900,42.86355422065,1.5470,---,2003AJ....126.2145M,---,,,---,--,---,,,1,DR3Gaia165043.446+425149.38,2,39,4.41011724040,66.19723,0.74810730093,62.97833,19.5801,0.17307,0,0,1,1356637374029266176,252.68110576078,0.3735,42.86339288278,0.3095,-0.1155,0.3306,-0.3494,0.381,0.286,0.455,0.252,0.349,19.569527,0.006944,---,---,---,---,---,---,19.569527,0.006944,0,,---,---,---,---,---,---,---,---
GraLJ165105.3-041725,D,16,51,05.1370,-,04,17,27.810,Quad,10.077000,252.77140431060,-4.29105822780,Gaia_DR3,Stern,2021,2021ApJ...921...42S,,---,,252.77140345300,-4.29105708468,252.77237993643,-4.29026014867,1.4510,---,2021ApJ...921...42S,---,,,1.459546,0,1.45100000,,HEASARC_morx,1,DR3Gaia165105.137-041727.81,4,46,4.41169325561,59.36126,-0.07489313031,39.83767,19.0374,0.11217,1,0,1,4377576220230044288,252.77140427723,0.1982,-4.29105823049,0.1162,0.0891,0.2579,0.3456,0.580,-0.503,0.307,-0.288,0.216,18.982508,0.004353,19.319971,0.026587,18.425444,0.029273,1.235,0.894527,18.982508,0.004353,0,,---,---,---,---,---,---,---,---
GraLJ165105.3-041725,A,16,51,05.2370,-,04,17,23.168,Quad,10.077000,252.77182089410,-4.28976893530,Gaia_DR3,Stern,2021,2021ApJ...921...42S,,---,,252.77181839900,-4.28976824753,252.77237993643,-4.29026014867,1.4510,0.5910,2021ApJ...921...42S,---,,,---,--,1.45100000,,HEASARC_morx,1,DR3Gaia165105.137-041727.81,3,43,4.41170058569,69.23433,-0.07487060943,49.24445,20.0247,0.16052,1,0,1,4377576220232090496,252.77182085300,0.4593,-4.28976889697,0.2477,0.0014,0.5492,0.0026,0.244,0.171,0.674,-0.173,0.488,20.045145,0.008763,20.291075,0.060043,19.307020,0.037743,1.409,0.984055,20.045145,0.008763,0,,---,---,---,---,---,---,---,---
GraLJ165105.3-041725,C,16,51,05.4480,-,04,17,27.260,Quad,10.077000,252.77269990900,-4.29090566870,Gaia_DR3,Stern,2021,2021ApJ...921...42S,,---,,252.77269678000,-4.29090625770,252.77237993643,-4.29026014867,1.4510,---,2021ApJ...921...42S,---,,,1.457540,0,1.45100000,,HEASARC_morx,1,DR3Gaia165105.137-041727.81,2,46,4.41171588906,61.00494,-0.07489046721,50.63003,19.5197,0.14375,1,0,1,4377576220230043904,252.77269989287,0.2650,-4.29090560057,0.1585,0.3809,0.3379,1.1272,0.487,-0.477,0.388,0.097,0.277,19.487907,0.006802,19.828598,0.033798,18.941214,0.036831,1.226,0.887384,19.487907,0.006802,0,,---,---,---,---,---,---,---,---
GraLJ165105.3-041725,B,16,51,05.6627,-,04,17,21.508,Quad,10.077000,252.77359463200,-4.28930776290,Gaia_DR3,Stern,2021,2021ApJ...921...42S,,---,,252.77359594900,-4.28931026591,252.77237993643,-4.29026014867,1.4510,---,2021ApJ...921...42S,1.451,pG,GraL4,---,--,1.45884000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia165105.663-041721.51,1,47,4.41173155880,65.80798,-0.07486259999,41.83705,19.6280,0.14223,0,0,1,4377576215935403904,252.77359454995,0.2911,-4.28930780420,0.1698,0.5954,0.3703,1.6077,0.522,-0.506,0.429,-0.128,0.304,19.598580,0.005379,20.003761,0.056733,19.181322,0.039556,1.118,0.822439,19.598580,0.005379,0,,---,---,---,---,---,---,---,---
J1653+5155,A,16,53,45.2697,+,51,55,04.701,Double,1.630000,253.43862388890,51.91797259930,Gaia_DR3,Lemon,2019,2019MNRAS.483.4242L,,---,,253.43865000000,51.91796000000,253.43881482550,51.91816591915,1.1650,---,2019MNRAS.483.4242L,1.165,gG,LEMON2,---,--,---,,,1,DR3Gaia165345.270+515504.70,1,42,4.42333842517,53.26123,0.90613953647,66.51084,19.9501,0.14479,0,0,1,1413620762434551296,253.43862399664,0.2938,51.91797260714,0.3612,0.4637,0.3233,1.4342,1.140,-0.298,0.366,-1.100,0.499,19.907948,0.008221,19.751709,0.050841,19.006647,0.066064,1.803,0.745062,19.911695,0.008247,1,J165345.32+515505.5,14.952,14.295,11.961,8.971,0.028,0.036,0.223,0.310
J1653+5155,B,16,53,45.3614,+,51,55,06.093,Double,1.630000,253.43900576210,51.91835923900,Gaia_DR3,Lemon,2019,2019MNRAS.483.4242L,,---,,253.43865000000,51.91796000000,253.43881482550,51.91816591915,1.1650,---,2019MNRAS.483.4242L,1.165,gG,LEMON2,---,--,---,,,1,DR3Gaia165345.270+515504.70,2,22,4.42334476163,91.65973,0.90614596618,74.74559,20.5653,0.18232,0,0,1,1413620766730431872,253.43900320986,2.6618,51.91835900120,2.7225,---,---,---,---,---,---,---,---,21.224913,0.026133,---,---,---,---,---,---,21.224913,0.026133,0,,---,---,---,---,---,---,---,---
MG1654+1346,B,16,54,41.7100,+,13,46,20.600,Double,2.240000,253.67379166667,13.77238888889,Publication,Langston,1989,1989AJ.....97.1283L,,---,,253.67379166667,13.77238888889,253.67404166667,13.77258333333,---,---,,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
MG1654+1346,G,16,54,41.7896,+,13,46,21.370,Double,2.240000,253.67412314942,13.77260263989,Gaia_DR3,Langston,1989,1989AJ.....97.1283L,,---,,253.67429166667,13.77277777778,253.67404166667,13.77258333333,---,0.2540,1989AJ.....97.1283L,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,4449460499458494336,253.67412314942,19.0344,13.77260263989,7.6961,---,---,---,---,---,---,---,---,21.451035,0.039887,20.267640,0.251258,18.560220,0.078242,8.190,1.707418,21.451035,0.039887,0,,---,---,---,---,---,---,---,---
MG1654+1346,A,16,54,41.8300,+,13,46,22.000,Double,2.240000,253.67429166667,13.77277777778,Publication,Langston,1989,1989AJ.....97.1283L,,---,,253.67429166667,13.77277777778,253.67404166667,13.77258333333,1.7400,0.2540,1989AJ.....97.1283L,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J1709+3828,A,17,09,28.7174,+,38,28,01.197,Double,1.661000,257.36965595810,38.46699916330,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,257.36992580000,38.46687780000,257.36980078845,38.46720001755,1.3800,---,2018MNRAS.479.5060L,---,,,---,--,---,,,1,DR3Gaia170928.787+382802.64,1,32,4.49194775151,62.86588,0.67137576790,78.92354,20.4824,0.17894,0,0,1,1341082101994960768,257.36965643270,0.8330,38.46699862144,0.6047,0.3736,0.6978,0.5354,2.504,1.528,1.115,1.984,0.767,20.595985,0.018418,20.268436,0.268330,19.045515,0.208855,2.736,1.222921,20.597901,0.018450,1,J170928.77+382801.6,14.605,13.973,12.312,8.897,0.029,0.035,0.275,---
J1709+3828,G,17,09,28.7813,+,38,28,01.637,Double,1.661000,257.36992204000,38.46712139000,Publication,Lemon,2018,2018MNRAS.479.5060L,,---,,257.36964210000,38.46729440000,257.36980078845,38.46720001755,---,---,2018MNRAS.479.5060L,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J1709+3828,B,17,09,28.7869,+,38,28,02.643,Double,1.661000,257.36994561880,38.46740087180,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,257.36964210000,38.46729440000,257.36980078845,38.46720001755,1.3800,---,2018MNRAS.479.5060L,---,,,---,--,---,,,1,DR3Gaia170928.787+382802.64,2,36,4.49195297130,68.62719,0.67138274628,62.97477,20.3433,0.18554,0,0,1,1341082101994960896,257.36994564946,0.5405,38.46740074676,0.4733,0.6733,0.5344,1.2600,1.231,-0.422,0.711,1.156,0.643,20.413506,0.013591,20.046839,0.086323,19.014353,0.060418,2.544,1.032486,20.416736,0.013629,0,,---,---,---,---,---,---,---,---
J1710+4332,A,17,10,58.2202,+,43,32,34.106,Double,2.346000,257.74258413120,43.54280718760,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,257.74268080000,43.54333390000,257.74266706560,43.54248689380,3.0800,---,2018MNRAS.479.5060L,3.077,gG,DR16Q,---,--,---,,,1,DR3Gaia171058.220+433234.11,1,21,4.49845682319,68.34074,0.75996513253,89.45427,20.5312,0.18435,0,0,1,1355268580837307776,257.74258409977,0.6630,43.54280702263,0.7261,-1.2953,0.8508,-1.5224,0.671,-0.334,1.104,0.582,0.909,20.710940,0.018727,20.611395,0.136786,20.079931,0.178491,1.548,0.531464,20.710940,0.018727,0,,---,---,---,---,---,---,---,---
J1710+4332,G,17,10,58.2469,+,43,32,32.436,Double,2.346000,257.74269526000,43.54234330000,Publication,Lemon,2018,2018MNRAS.479.5060L,,---,,257.74269526000,43.54234330000,257.74266706560,43.54248689380,---,---,2018MNRAS.479.5060L,3.077,gG,DR16Q,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J171058.25+433232.3,15.573,15.435,12.354,9.077,0.035,0.072,---,---
J1710+4332,B,17,10,58.2600,+,43,32,31.800,Double,2.346000,257.74275000000,43.54216660000,Publication,Lemon,2018,2018MNRAS.479.5060L,,---,,257.74275000000,43.54216660000,257.74266706560,43.54248689380,3.0800,---,2018MNRAS.479.5060L,3.077,gG,DR16Q,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J1721+8842,D,17,21,39.2049,+,88,42,21.230,Quad,5.011000,260.41335376470,88.70589720500,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,260.45419000000,88.70621000000,260.43693065266,88.70596268555,2.3700,---,2018MNRAS.479.5060L / 2024arXiv241104177D,---,,,---,--,---,,,1,DR3Gaia172148.305+884220.02,1,36,4.54507028618,58.11866,1.54820999286,54.81613,20.0082,0.15858,0,0,1,1729026461820249728,260.41335177694,0.4321,88.70589720871,0.3672,-0.1974,0.4423,-0.4463,0.749,-0.615,0.657,-0.429,0.540,19.983175,0.006986,19.799004,0.165326,18.353949,0.165429,2.747,1.445055,19.982761,0.006983,0,,---,---,---,---,---,---,---,---
J1721+8842,F,17,21,40.9300,+,88,42,22.600,Quad,5.011000,260.42054167000,88.70627778000,HST,Lemon,2018,2018MNRAS.479.5060L,,---,,260.42054167000,88.70627778000,260.43693065266,88.70596268555,2.3700,---,2018MNRAS.479.5060L / 2024arXiv241104177D,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J1721+8842,G,17,21,43.5300,+,88,42,21.600,Quad,5.011000,260.43137500000,88.70600000000,HST,Lemon,2018,2018MNRAS.479.5060L,,---,,260.43137500000,88.70600000000,260.43693065266,88.70596268555,---,1.8850,2018MNRAS.479.5060L / 2024arXiv241104177D,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J172144.72+884222.2,12.953,12.038,9.509,7.068,0.037,0.036,0.052,0.130
J1721+8842,B,17,21,45.0736,+,88,42,23.775,Quad,5.011000,260.43780656320,88.70660404270,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,260.42798960000,88.70601280000,260.43693065266,88.70596268555,2.3700,---,2018MNRAS.479.5060L / 2024arXiv241104177D,---,,,---,--,---,,,1,DR3Gaia172148.305+884220.02,4,41,4.54549624727,53.06426,1.54822238120,54.62680,19.1380,0.11909,0,0,1,1729026466114871424,260.43780955871,0.1870,88.70660394736,0.1775,-0.2279,0.1946,-1.1714,0.406,0.398,0.285,0.077,0.272,19.043446,0.005394,---,---,---,---,---,---,19.043446,0.005394,0,,---,---,---,---,---,---,---,---
J1721+8842,E,17,21,46.6601,+,88,42,18.792,Quad,5.011000,260.44441704566,88.70522012209,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,260.44538565000,88.70521186000,260.43693065266,88.70596268555,2.3700,---,2018MNRAS.479.5060L / 2024arXiv241104177D,---,,,---,--,---,,,1,DR3Gaia172148.305+884220.02,5,20,4.54561315647,73.79417,1.54819812953,57.05720,20.4937,0.17702,0,0,1,1729026466114871296,260.44441704566,1.5548,88.70522012209,0.8901,-1.2238,1.3073,-0.9361,1.734,0.155,2.242,1.727,1.310,20.685340,0.012193,---,---,---,---,---,---,20.685340,0.012193,1,J172145.56+884218.0,14.719,13.933,11.252,8.415,0.142,0.153,0.226,0.435
